id,IATA,en-GB,latitude,longitude,vibes
95673677,STR,Stuttgart,48.6876436,9.2056189,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667658,STS,Santa Rosa,38.508889,-122.811667,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
99539652,STT,Cyril E. King,18.336814159668823,-64.97240948149262,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054219,STU,Santa Cruz,18.266667,-88.45,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667060,STV,Surat,21.1141,72.7418,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667180,STW,Stavropol,45.109165,42.112778,"{""weather"": 1, ""safety"": 1}"
104120321,STX,Henry E. Rohlsen,17.701944,-64.798611,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128667739,STY,Salto,-31.436667,-57.988333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057627,STZ,Santa Terezinha,-10.46472,-50.51861,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053492,SUA,Stuart,27.18116,-80.22171,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
95673405,SUB,Surabaya,-7.379722,112.786944,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057232,SUC,Sundance,44.4,-104.383333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053921,SUD,Stroud,35.75,-96.683333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053297,SUE,Sturgeon Bay,44.843889,-87.421389,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
95673957,SUF,Lamezia Terme,38.907064,16.240883,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128669029,SUG,Surigao,9.758889,125.479167,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052037,SUH,Sur,22.533333,59.483333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056305,SUI,Sukhumi,42.866667,41.116667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95674014,SUJ,Satu Mare,47.7,22.883333,"{""weather"": 1, ""safety"": 1}"
154088922,SUK,Sakkyryr,67.791944,130.390833,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056478,SUL,Sui,28.648889,69.1725,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054218,SUM,Sumter Municipal,33.9,-80.116667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95674428,SUN,Hailey,43.5044,-114.2962,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057626,SUO,Sun River,43.916667,-121.5,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053491,SUP,Sumenep,-7.066667,113.933333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057055,SUQ,Sucua,-2.466667,-78.166667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128668522,SUR,Summer Beaver,52.715278,-88.5475,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057231,SUS,Spirit Of St Louis,38.659778,-90.649567,"{""weather"": 1, ""safety"": 1}"
129053920,SUT,Sumbawanga,-7.966667,31.616667,"{""safety"": 1, ""weather"": 1}"
129055320,SUU,Fairfield,38.2625,-121.926944,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128669030,SUV,Suva,-18.044993,178.559602,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055321,SUW,Superior,46.691111,-92.103333,"{""weather"": 1, ""safety"": 1}"
95674138,SUX,Sioux City,42.401944,-96.384167,"{""weather"": 1, ""safety"": 1}"
129053043,SUY,Suntar,62.184722,117.636111,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052533,SUZ,Suria,-9.133333,147.6,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667736,SVA,Savoonga,63.693333,-170.459444,"{""safety"": 1, ""weather"": 1}"
128669031,SVB,Sambava,-14.276944,50.175,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667379,SVC,Silver City,32.632147,-108.154221,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667454,SVD,Kingstown,13.143845,-61.210885,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129053296,SVE,Susanville,40.416667,-120.65,"{""safety"": 1, ""weather"": 1}"
129056476,SVF,Save,8.033333,2.483333,"{""weather"": 1, ""safety"": 1}"
128667851,SVG,Stavanger,58.879722,5.634722,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052036,SVH,Statesville,35.783333,-80.883333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667656,SVI,San Vicente,2.15,-74.766667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667179,SVJ,Svolvaer,68.241667,14.672222,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056304,SVK,Silver Creek,16.433333,-88.2,"{""weather"": 1, ""safety"": 1}"
95674335,SVL,Savonlinna,61.95,28.95,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054217,SVM,St Paul's Mission,-10.366667,142.116667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055261,SVN,Savannah Hunter AAF,32.01,-81.14568,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""1"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
114137841,SVO,Moscow Sheremetyevo,55.972778,37.414722,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128669033,SVP,Kuito,-12.404167,16.956667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95565089,SVQ,Seville,37.4201248,-5.8934041,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055554,SVS,Stevens Village,66.009444,-149.094167,"{""weather"": 1, ""safety"": 1}"
129053490,SVT,Savuti,-18.633333,24.083333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128668521,SVU,Savusavu,-16.802778,179.344444,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
129052532,SVV,San Salvador De,7.0,-62.0,"{""weather"": 1, ""safety"": 1}"
129057230,SVW,Sparrevohn,61.0975,-155.572222,"{""weather"": 1, ""safety"": 1}"
114119852,SVX,Ekaterinburg,56.743108,60.802728,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053919,SVY,Savo,-9.133333,159.8,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
95673627,SVZ,San Antonio,7.843056,-72.438056,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128669034,SWA,Jieyang Chaoshan,23.547117090910618,116.51438980513306,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053916,SWB,Shaw River,-21.516667,119.366667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053295,SWC,Stawell,-37.066667,142.766667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056475,SWD,Seward,60.133333,-149.418056,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129052035,SWE,Siwea,-6.283333,147.55,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95566280,SWF,Stewart International,41.505833,-74.097222,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057054,SWG,Satwag,-6.166667,147.3,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056303,SWH,Swan Hill,-35.383333,143.616667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129054216,SWI,Swindon,51.566667,-1.783333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667378,SWJ,South West Bay,-16.495,167.438,"{""safety"": 1, ""weather"": 1}"
129057624,SWK,Milan Segrate,45.483333,9.316667,"{""safety"": 1, ""weather"": 1}"
187472532,SWL,San Vicente,10.524262,119.273621,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057053,SWM,Suia-Missu,-11.216667,-53.25,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052531,SWN,Sahiwal,30.75,73.133333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667453,SWO,Stillwater,36.158889,-97.085556,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057229,SWP,Swakopmund,-22.683333,14.566667,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
104120414,SWQ,Sumbawa,-8.5,117.416667,"{""weather"": 1, ""safety"": 1}"
129053918,SWR,Silur,-4.533333,153.05,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129055318,SWS,Swansea,51.633333,-3.95,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129054831,SWT,Strzhewoi,60.715994,77.651575,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053294,SWU,Suwon,37.283333,127.016667,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129051937,SWV,Severo-Evensk,61.924444,159.231111,"{""weather"": 1, ""safety"": 1}"
129056474,SWW,Sweetwater,32.466667,-100.4,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052034,SWX,Shakawe,-18.383333,21.833333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056302,SWY,Sitiawan,4.216667,100.7,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129054215,SWZ,Sydney West,-33.888056,150.721667,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057623,SXA,Sialum,-6.033333,147.616667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
95673902,SXB,Strasbourg,48.533333,7.633333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057726,SXC,Catalina Island Avalo Vor / WP,33.5,-118.416667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053488,SXD,Sophia Antipolis Hlpt,43.616667,7.05,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055319,SXE,Sale,-38.166667,147.0,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057052,SXG,Senanga,-16.119444,23.281944,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052530,SXH,Sehulea,-9.983333,151.183333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057228,SXI,Sirri Island,25.916667,54.533333,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053917,SXJ,Shanshan,42.816667,90.233333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128669035,SXK,Saumlaki,-7.966667,131.316667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053924,SXL,Sligo,54.280214,-8.599206,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
104120314,SXM,St Maarten,18.043611,-63.111944,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055317,SXN,Suapan,-20.55,26.116667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053293,SXO,Sao Felix Do Araguaia,-11.6,-50.65,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667849,SXP,Sheldon Point,62.533333,-164.833333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056473,SXQ,Soldotna,60.475556,-151.036389,"{""safety"": 1, ""weather"": 1}"
128669036,SXR,Srinagar,33.988056,74.775278,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052033,SXS,Sahabat 16,5.089722,119.091667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129056301,SXT,Taman Negara,4.330556,102.396667,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054214,SXU,Soddu,6.836111,37.775,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057622,SXV,Salem,11.65,78.166667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053487,SXW,Sauren,-5.971389,148.953056,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057051,SXX,Sao Felix Do Xingu,-6.633333,-51.983333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052529,SXY,Sidney,42.316667,-75.4,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129055611,SXZ,Siirt,37.98,41.84,"{""weather"": 1, ""safety"": 1}"
129057227,SYA,Shemya,52.7175,174.089444,"{""safety"": 1, ""weather"": 1}"
128667654,SYB,Seal Bay,58.373055,-152.20166,"{""weather"": 1, ""safety"": 1}"
129055316,SYC,Shiringayoc,-11.9,-69.166667,"{""weather"": 1, ""safety"": 1}"
128667058,SYD,Sydney,-33.944167,151.175833,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129053292,SYE,Sadah,16.866667,43.616667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056472,SYF,Silva Bay,49.15,-123.697222,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129056300,SYH,Syangboche,27.811222,86.712278,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129054213,SYI,Shelbyville,35.560833,-86.4425,"{""safety"": 1, ""weather"": 1}"
129053042,SYJ,Sirjan,29.556389,55.66,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057621,SYK,Stykkisholmur,65.069815,-22.745819,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053486,SYL,San Miguel,35.75,-120.7,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667067,SYM,Simao,22.833333,101.0,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057050,SYN,Stanton,44.47524,-93.01632,"{""weather"": 1, ""safety"": 1}"
128669032,SYO,Shonai,38.809444,139.790556,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052528,SYP,Santiago,8.0856,-80.94525,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667735,SYQ,San Jose Tobias Bolanos,9.95705,-84.1398,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
95674004,SYR,Syracuse,43.110556,-76.1025,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
154088934,SYS,Saskylakh,71.928889,114.082222,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129057226,SYT,Saint-Yan Bourgogne,46.4,4.033333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052426,SYU,Warraber Island,-10.205905290295313,142.82285561241764,"{""weather"": 1, ""safety"": 1}"
129053915,SYV,Sylvester,31.516667,-83.833333,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129055315,SYW,Sehwen Sharif,26.416667,67.85,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668996,SYX,Sanya,18.3,109.4,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
104120352,SYY,Stornoway,58.216111,-6.329167,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667178,SYZ,Shiraz,29.540278,52.590833,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""1"", ""safety"": 1, ""weather"": 1}"
128668536,SZA,Soyo,-6.14109,12.3718,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667595,SZB,Kuala Lumpur Sultan Abdul Azziz Shah,3.133333,101.55,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055260,SZE,Semera,11.5,41.083333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128669037,SZF,Samsun Carsamba,41.25,36.55,"{""weather"": 1, ""safety"": 1}"
95673492,SZG,Salzburg,47.7942439,13.003332,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
218517834,SZH,Shuozhou Zirun,39.27275569955459,112.69028141504803,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129053041,SZI,Zaisan,47.7,84.866667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129054212,SZJ,Siguanea,21.633333,-82.95,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129054830,SZK,Skukuza,-24.9625,31.586111,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057620,SZL,Warrensburg,38.73031,-93.54786,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129053485,SZM,Sesriem,-24.583333,15.833333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052534,SZN,Santa Barbara Santa Cruz Island,34.060556,-119.915,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""1"", ""art_and_culture"": ""0"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129057049,SZO,Shanzhou,22.066667,113.383333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129052527,SZP,Santa Paula,34.35,-119.066667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057225,SZQ,Saenz Pena,-34.616667,-58.533333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053914,SZR,Stara Zagora,42.433333,25.616667,"{""weather"": 1, ""safety"": 1}"
129055314,SZS,Stewart Island,-47.0,167.866667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129054230,SZU,Segou,13.433333,-6.283333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129053290,SZV,Suzhou,31.3,120.633333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129056470,SZW,Schwerin-Parchim,53.433333,11.783333,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
128669038,SZX,Shenzhen Bao'an International,22.64,113.808333,"{""weather"": 1, ""safety"": 1}"
129052030,SZY,Olsztyn-Mazury,53.481944,20.937778,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128667734,SZZ,Szczecin Goleniow,53.583333,14.9,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056298,TAA,Tarapaina,-9.4,161.35,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
104120357,TAB,A. N. R. Robinson International,11.146389,-60.836667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128669039,TAC,Tacloban,11.234444,125.019444,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129054211,TAD,Trinidad,37.305556,-104.325,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667377,TAE,Daegu,35.883333,128.666667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129057619,TAF,Oran Tafaraoui,35.5425,-0.53222,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673598,TAG,Bohol-Panglao International,9.575875,123.773956,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667386,TAH,Tanna,-19.333333,169.25,"{""weather"": 1, ""safety"": 1}"
128667059,TAI,Taiz,13.688889,44.1375,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053484,TAJ,Aitape Tadji,-3.183333,142.416667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
128667452,TAK,Takamatsu,34.214167,134.015556,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667847,TAL,Tanana,65.175,-152.108056,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128669040,TAM,Tampico,22.297514,-97.866383,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052526,TAN,Tangalooma,-27.083333,153.25,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667651,TAO,Qingdao,36.266111,120.374444,"{""weather"": 1, ""safety"": 1}"
128667057,TAP,Tapachula,14.794444,-92.37,"{""safety"": 1, ""weather"": 1}"
129057224,TAQ,Tarcoola,-30.683333,134.55,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129053852,TAR,Taranto Arlota Gro,40.517778,17.401944,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
95673420,TAS,Tashkent,41.25,69.283333,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129055553,TAT,Poprad-Tatry,49.071944,20.240278,"{""safety"": 1, ""weather"": 1}"
129053913,TAU,Tauramena,5.0,-72.733333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129055313,TAV,Tau,-14.22917,-169.51111,"{""safety"": 1, ""weather"": 1}"
129053289,TAW,Tacuarembo,-31.75,-55.916667,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129057048,TAX,Taliabu,-1.766667,124.8,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128668520,TAY,Tartu,58.3075,26.690556,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""0"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129056469,TAZ,Dashoguz,41.833333,59.966667,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129052029,TBA,Tabibuga,-5.55,144.633333,"{""weather"": 1, ""safety"": 1}"
128667177,TBB,Tuy Hoa,13.044167,109.339722,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
129056297,TBC,Tuba City,36.085523,-111.378365,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129054210,TBD,Timbiqui,2.766667,-77.7,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129057618,TBE,Timbunke,-4.2,143.516667,"{""safety"": 1, ""weather"": 1}"
129053483,TBF,Tabiteuea North,-1.231944,174.78,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128669041,TBG,Tabubil,-5.27861,141.226,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128668519,TBH,Tugdan,12.31596864452729,122.08076446794286,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
128669042,TBI,The Bight,24.315,-75.453611,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129051936,TBJ,Tabarka,36.978333,8.876389,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129057047,TBK,Timber Creek,-15.65,130.483333,"{""weather"": 1, ""safety"": 1}"
129052525,TBL,Tableland,-17.3,126.833333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
129057223,TBM,Tumbang Samba,-3.25,112.583333,"{""nightlife_and_entertainment"": 1, ""safety"": 1, ""weather"": 1}"
128667733,TBN,Fort Leonard Wood,37.741389,-92.140556,"{""underrated_destinations"": 1, ""safety"": 1, ""weather"": 1}"
129052793,TBO,Tabora,-5.0725,32.8375,"{""weather"": 1, ""safety"": 1}"
95674037,TBP,Tumbes,-3.566667,-80.416667,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129053912,TBQ,Tarabo,-6.466667,145.532222,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055312,TBR,Statesboro,32.490278,-81.735556,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
95673524,TBS,Tbilisi,41.666667,44.95,"{""nightlife_and_entertainment"": ""1"", ""underrated_destinations"": ""1"", ""beach"": ""0"", ""art_and_culture"": ""1"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
128667376,TBT,Tabatinga,-4.25567,-69.93583,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
128667451,TBU,Tongatapu Fua'amotu International,-21.25,-175.15,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129053288,TBV,Tabal,10.038889,169.947222,"{""weather"": 1, ""safety"": 1}"
128667845,TBW,Tambov,52.805,41.48333,"{""great_food"": 1, ""safety"": 1, ""weather"": 1}"
129052028,TBY,Tsabong,-26.066667,22.466667,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128669044,TBZ,Tabriz,38.131667,46.243333,"{""nightlife_and_entertainment"": ""0"", ""underrated_destinations"": ""0"", ""beach"": ""0"", ""art_and_culture"": ""0"", ""great_food"": ""1"", ""outdoor_adventures"": ""0"", ""safety"": 1, ""weather"": 1}"
129053071,TCA,Tennant Creek,-19.638056,134.180833,"{""safety"": 1, ""weather"": 1}"
128667649,TCB,Treasure Cay,26.735,-77.372222,"{""beach"": 1, ""safety"": 1, ""weather"": 1}"
129056296,TCC,Tucumcari,35.166667,-103.733333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
128667176,TCD,Tarapaca,-2.933333,-69.766667,"{""safety"": 1, ""weather"": 1}"
129054209,TCE,Tulcea,45.0625,28.714444,"{""safety"": 1, ""weather"": 1}"
129057617,TCF,Tocoa,15.658889,-85.994722,"{""outdoor_adventures"": 1, ""safety"": 1, ""weather"": 1}"
129055609,TCG,Tacheng,46.666667,83.333333,"{""art_and_culture"": 1, ""safety"": 1, ""weather"": 1}"
